Date,Screen Name,Tweet Text
02/11/2022 00:42,@LLORI_PARI_,Hoy si me siento triste
02/11/2022 00:42,@romiinarr,Wey si a mi que se me hizo lindo un wey un año menor y me siento súper culpable que sentirán los amigos 4 años mayores que quieren ligar conmigo?💀
02/11/2022 00:42,@_feernandam,siento q ndms a mí me enorgullece estar contigo
02/11/2022 00:42,@karito_saenz26,"Que algunas personas se sientan cómodas y seguras compartiendo conmigo cosas y momentos TAN personales para ellas, me hace sentir literalmente bendecida... Ojo que no hablo de ningún sentido religioso"
02/11/2022 00:42,@LaDeLasOjeras_,"He limpiado cada rincón de mi habitación, he movido, organizado y sacudido. He puesto jabón más de una vez. Pero no, no puedo arrancar lo inevitable, no puedo olvidar lo que siento."
02/11/2022 00:42,@ErickHd09249672,"Lo siento, te topaste con una persona rota"
02/11/2022 00:42,@Ettnxon,Lo siento joven se nos acabó el presupuesto. Se canceló la temporada. RT @jmkt_on: Se puso buena la novela /trae las palomitas
02/11/2022 00:42,@OsesitoJ,"dioooooos que bien me siento, cada día siento que estoy más cerca de conseguir el cuerpo que tanto quiero:("
02/11/2022 00:42,@osearealtipo,Siento que Juliana (tini) a la promera de cambio que queda en placa.. VUELA #gh2022
02/11/2022 00:42,@super_papau,Ese TikTok lo sentí bien personal
02/11/2022 00:42,@M_jimenez05,"No m siento bien, pero ya me da lo mismo."
02/11/2022 00:42,@Carolinagtz05,yo me siento de vacaciones con mis 5 materias en la uni :)
02/11/2022 00:42,@maassieeel,"Hace mucho no me sentía así Y no, no en el buen sentido"
02/11/2022 00:42,@RebecaRossi7,Hoy de esos días que me sentí muy amada y acompañada❤️‍🩹
02/11/2022 00:42,@Fernand91000244,Por q estas con ese kbron q te trata de la vergaaa y te hace sentir malll
02/11/2022 00:42,@UrbanoCuellar,Me siento tan jodidamente enfermo mk.
02/11/2022 00:42,@YogurQueso,quiero no sentir nada
02/11/2022 00:42,@eduardojudoman,"Una noche más,motociclistas violentos,encapuchados en sentido contrario,agrediendo automovilistas y a quien se les atraviese. @Claudiashein @LaSEMOVI el descontrol d motocicletas ya es un peligro en la CDMX. Urgen modificaciones el reglamento de tránsito y MAYOR control para 🏍"
02/11/2022 00:42,@who_iskaren,"me caga mostrar que me siento mal, siento que estresó a la gente, bye"
02/11/2022 00:42,@alemorales1806,"Una broma debe hacer reír a todos, no hacer sentir mal a uno para que los demás se rían"
02/11/2022 00:42,@Patriiidessins,"Lo siento, a mí o me amas o me odias🦘"
02/11/2022 00:42,@melissapalmax,"me gusta un wey pero también soy capaz de ghostearlo por mas que me guste, para dejar de sentir esto ajajajaj, me estoy desconcentrado de lo que de verdad importa"
02/11/2022 00:42,@EmmaOro47808753,"Mi hijo tiene sus amiguitos que se tratan como hermanitos y hoy me preguntaron si me pueden decir mamá, sentí muy bonito ♡."
02/11/2022 00:42,@b_tlebum,odio las ilusiones ópticas porque me hacen sentir estúpida
02/11/2022 00:42,@pagogo_14,"Viajar hasta mi cerro Resaqueado y no sentir el viaje , se está volviendo mi pasión"
02/11/2022 00:42,@Elviciosuyo,"En las noches me siento en soledad, sin importar qué tan acompañada esté, es este vacío que no puedo sacar de mi ser"
02/11/2022 00:42,@DelvasLucas,Me siento un boludo
02/11/2022 00:42,@aguisan2308,me gustas tanto que me da miedo decirte lo que siento y sentirme mal.
02/11/2022 00:42,@DuardJT,"Amo platicar con mis compas y saber que a todos nos está yendo bien. No puedo pedir más, sólo quiero verlos lograr todo lo que se propongan y si puedo ayudarlos en algo, estar ahí para cuando me necesiten. De verdad me siento feliz por todo lo que está pasando últimamente.🥺✨"
02/11/2022 00:42,@_EMDLM_,"Siento que si en su momento hubiera sido directa, las cosas serían muy diferentes pero bueno"
02/11/2022 00:42,@PameXChris,Cada día me siento más identificada con Apolo #AtravésDeLaLluvia
02/11/2022 00:42,@autumnflwer,Me cambié el icon porque me siento raro siendo rubio.
02/11/2022 00:42,@Javierrr3030,siento que soy malo para amar me duele pensarte
02/11/2022 00:42,@Tatodojinin,Siento que hace 10 años nl twitteaba un meme
02/11/2022 00:42,@WGinalucia,Ya no tiene sentido que me hagan promesas...
02/11/2022 00:42,@jessi_ruor,Hoy todo el día me sentí triste sin saber porque y me acabo de dar cuenta que mañana es el día de los muertos
02/11/2022 00:42,@Eliana_herrera0,Sentí algo desde que bailamos un ratito 🥺
02/11/2022 00:42,@TR3SSS_,Me siento como una completa porquería
02/11/2022 00:42,@zc11zcriz,"A veces siento que no estoy lista algo serio, pero luego llegas tu¡¡ y digo ay dio mío por que me pones estas pruebas jaja"
02/11/2022 00:42,@alest518,"Ya no te siento en mis brazos y no se nada de ti desde hace tiempo, pero se que te falle... :( Se que pude dar más de mi hacia ti, así como tu lo diste todo por mi... Ya van a ser 6 años de cuando partiste y aún lo siento como si fuera ayer el día en que me enteré que te fuiste."
02/11/2022 00:42,@Rulito243,Mi Jose internada. Viene el progenitor y mi hija no lo reconoce! Que más miserable te podes sentir????
02/11/2022 00:42,@ElAlanQuackity,"perdón por ponerme así pero no me gusto tu bromita, y eso hizo que me dejaras de contestar, ptm me empiezo a sentir mal"
02/11/2022 00:42,@MMariLLu,"Hoy desayuné, almorcé y cené fiambre…. Siento que explotare"
02/11/2022 00:42,@Auraa_natalya,Siento que soy la única que quiere hablar y seguir con la conversación
02/11/2022 00:42,@_Laprincesadice,"Me siento perdida, no se quien soy"
02/11/2022 00:42,@1FernandoBurgos,"Se esperaba un gran cambio para el país pero hoy quedó demostrado que no hay unidad, no hay coherencia, no hay sentido común. No se en quien creer realmente, el Pacto Histórico hoy queda como una vergüenza. Nos fallaron, le fallaron a la vida, le fallaron a todos. VERGÜENZA!!!"
02/11/2022 00:42,@LucianoblancoO,"Siempre hay algo mejor entre comillas Perdí todo,hasta las cosquillas Encuentro vida solo en semillas Siento tus vibras aunque estés a millas"
02/11/2022 00:42,@renncastilloo,Me metí un putazo en la cabeza hace rato y no se si me debería de preocupar por como me siento o es normal
02/11/2022 00:42,@Emilio25271611,"Cuando será la vez en las que mis amigos me tomen enserio, siempre siento que nunca lo hacen, como que mi opinión no fuese relevante"
02/11/2022 00:42,@nahi4ra,desde q termine got la vida no tiene un sentido
02/11/2022 00:42,@stephanieperzdl,Como chingo por likes jaja:( hasta me siento mal.. pero mi hermana se esforzó con la confección de los trajes del gallito y el rocky y no ha ganado nada :(
02/11/2022 00:42,@Bipbuppbip,Te quiero abrazar sentir los latidos de tu corazón
02/11/2022 00:42,@argkaviasky,"Si supieras que entro a tu Facebook casi todos los dias para ver si has publicado una foto nueva. Quizás si… la historia fuese diferente. No quisiera irme en sentimiento ni nada pero, te extraño. -Mi psicóloga favorita-"
02/11/2022 00:42,@Juanpablotian2,Canciones que te hacen sentir que :
02/11/2022 00:42,@tiagoesposito06,siento que mañana todo se va a ir a la mierda
02/11/2022 00:42,@MonicaHolguinn,El feeling que siento de haber podido terminar un capítulo que llevaba meses sin poder leer por todo lo que generaba en mi
02/11/2022 00:42,@PrettyPWLOVS,"Las últimas semanas me sentía mal en clases de canto, sentía que no estaba mejorando nada. Pero hoy todo en mi cuerpo hizo ""clic"" y pude cantar Mr. Fear de forma maravillosa, lo oí y lo sentí. Espero pronto poder subirles covers muy pronto. 🥰 Ya quiero cantar para ustedes."
02/11/2022 00:42,@cbinthesky,Que me estoy comiendo el mundo porque me siento vacio.
02/11/2022 00:42,@bleartzide,"Ando bajoneado, siempre digo que ando al 100% pero hoy me sentí como al 58%."
02/11/2022 00:42,@BorgesGraniel,"Wow por primera vez me siento bien en un trabajo, feliz por mi"
02/11/2022 00:42,@Gracielapaz233,"Aveces me sorprendo de mi algoritmo de cómo me siento sin decirlo en voz alta, no más no paro de llorar por cada vez que solo bajo para ver una pedrada tan DIRECTA."
02/11/2022 00:42,@rosadopen,Desde que eliminé tu numero me he sentido más en paz
02/11/2022 00:42,@miuglerl,el pablo menos sentido:
02/11/2022 00:42,@Am_oc00,Q feo que un día te hagan sentir que si y al otro ya no
02/11/2022 00:42,@MichelleAndrad3,Siento un nudo en la garganta. La ansiedad no me deja dormir ☹️
02/11/2022 00:42,@tpwkxtommoway2,"amigas, creo que voy a empezar a escribir para descargar todo lo que siento, estoy triste"
02/11/2022 00:42,@MeliSantiago14,"Antes me aferraba a usar mucho un labial mate, pero después conocí uno brilloso y con él me siento más cómoda y segura, se hizo mi favorito, y no estoy hablando de labiales."
02/11/2022 00:42,@paupau_de_fresa,a veces siento q incomodo a los demas con lo infantil q puedo llegar a ser
02/11/2022 00:42,@javierlopezg00,"Tristeza más culera la que me dio, siento que soy el problema :c"
02/11/2022 00:42,@aleymar95,Mis amigas siempre me hacen sentir increíble ♥️
02/11/2022 00:42,@ximenaahrr,esta mal sentir esto por ti?
02/11/2022 00:42,@Dmore_Mar,"No recuerdo cuándo fue la última vez que me sentí tan mala, tan insuficiente en toda mi vida"
02/11/2022 00:42,@lalosilva14,"La magia y ternura que tienen sus ojos, me hacen vibrar y siento que me ahogo 🎶"
02/11/2022 00:41,@prpleandbleu,"""Yo vi eso y la verdad, no sentí rabia ni nada de eso, me dio tristeza por ti"" ... Noooo mk 😪"
02/11/2022 00:41,@mellamanwandy,"😭😭😭😭😭😭😭😭😭😭😭😭 Que loco pensar durante años que jamás nadie se iba a sentir asi por mi.. Sin tener que forzarme a gustarle o cambiar para eso? Ahora sin buscar nada, llega este y me explica con amor a diario que si y que yo no tenía que cambiar para que me quisieran"
02/11/2022 00:41,@WeenPilotzi,"Huyendo de lo que siento me canse de correr, en mis ojos se nota no lo puedo esconder."
02/11/2022 00:41,@themichiboy23,"Adiós me siento mal con migo x cosas irracionales q aveces pensaba y sentía y q estaban pésimo, igual soy bkn xk siempre actúe bien creo xd"
02/11/2022 00:41,@pau_mareco,Me siento un fracaso la mayor parte del tiempo
02/11/2022 00:41,@miaacardenasss,me caga que me aparezcan tw viejos de la gente pq le doy like y siento que van a pensar que los stalkee 😭😭😭😭
02/11/2022 00:41,@Irinapistone2,Ojalá pudiera sacarme de un día a otro lo que siento acá
02/11/2022 00:41,@bstwiftom,que sola me siento pordios
02/11/2022 00:41,@SaanAlexandra,No se como expresar lo que siento nunca y real lo intento siempre
02/11/2022 00:41,@Danielat__10,Me da miedo expresarme porque me da miedo sentirme humillada y eso para mi tiene todo el sentido del mundo
02/11/2022 00:41,@juanarevalolaw,"Disculpa, dejame colocar mi bareto en tus labios, deja que se moje un poco, así podre sentir el dulce nectar de tu ser.🌹💛💚"
02/11/2022 00:41,@_bluemoney__,Lo siento es que yo soy muy intenso y siempre termino comentando TODO. La verdad no sé cómo Aizen me aguanta.
02/11/2022 00:41,@hiroofun,ya m habia acostumbrado al flop q siento raro ahora cuando m interactúan
02/11/2022 00:41,@dolcevcut,"no sé, un 0 porque así me siento I vote #LeftandRight as #TheCollaborationSong of The Year at the 2022 #PCAs RT @fdhstt: 20. Si fueras un número, cual serias?"
02/11/2022 00:41,@SebasPelez1,Nunca me quise quedar solo y nunca quise que me dejaran de dar cariño y atención pero ahora que no tengo a nadie que esté para mi no me siento bien pero me siento tranquilo
02/11/2022 00:41,@lafleurdudiable,Me siento sola.
02/11/2022 00:41,@amorosanto547,Hay días en los q no soy yo. Y nose como encontrarme. Que sentimiento de mierda.
02/11/2022 00:41,@MTVFEELINGS,"⠀ ‘ ¡ESTOY SÚPER DUPER . . . WOW! siento. . . bueno la verdad no siento nada. aria, ¿tú sabías que sam tiene unas pompis bonitas? las tiene tan redondas que te dan ganas de pellizcarlas. ¿sabías que también tiene unos músculos GRANDOTES? ay, me muero. . .’ ⠀ RT @fearIessqueenn: se ha aguantado la carcajada aunque casi que no pudo, por lo que inmediatamente fue en busca del teléfono para ordenar una hamburguesa.⠀ “ tú también tienes unos ojitos preciosos, mi vida. ¿estás bien? ”"
02/11/2022 00:41,@PatyRg9,Me doy cuenta que tuvo sentido haber recorrido lo que recorrí
02/11/2022 00:41,@rivasisadoraa,"Ningún día de este semestre sentí que me vi bonita en la facu, este semestre me demacro mas q un morrillo"
02/11/2022 00:41,@_gamboad,quizá si exagero lo que siento
02/11/2022 00:41,@mylifepov,"Ok, ¿sabes qué te hace sentir mejor? Ganarle a la gente enojona y grosera en parchis ajajajaj"
02/11/2022 00:41,@cris_gonnn,"Me alejé de una amiga q amé con todo mi corazón, era una hermana y creo q la voy a amar siempre, literal veo una foto con ella y me duele tanto el alma, pero en su momento siento que me lastimo demasiado y no le importó, entendí que las amistades pueden lastimarte mas q un amor."
02/11/2022 00:41,@amiretcaputi,"El sentimiento de la duda es el que te mantiene despierto por días, la desagradable sensación de no saber algo"
02/11/2022 00:41,@Santinfinite,"Creanme que yo comia somo una vez en el dia pero de verdad no es tan complicado hacer 5 comidas al dia, es comodo, te sientes ligero y cero antojos pendejos. Please no desarrollen trastornos, comer sano es 100% worth it, y te va a hacer sentir mucho mas feliz. RT @caajitaa: Y recuerda preciosa, nada se resuelve dejando de comer."
02/11/2022 00:41,@Maleleguizamon_,"Hablar con Noelia,descargarme y sentir que tengo a alguien que la esta pasando como yo en la uni lo es todo🤞🏻🤍"
02/11/2022 00:41,@tudimepau,Siento que todos los que se van a mastodon van a regresar a twitter.
02/11/2022 00:41,@marttisuasnabar,me hizo sentir tan mal
02/11/2022 00:41,@Valeriaoexx,Dios mío $100 ya los siento como $10
02/11/2022 00:41,@lovingmywolf_,"De tantas personas que me conocen en tw, solo 3 saben cómo me siento respecto a lo de rk"
02/11/2022 00:41,@AngelesAbril8,por dios q lindo bañarse que lindo oler rico sentir tu propio perfumito la cremita como puede haber gente que no se bañe todos los días !!!!!!!
02/11/2022 00:41,@MariangeCamargo,"Siento firmemente que mi vida gira en torno al AMOR, no siempre las cosas salen como las planeo, pero creo que mis mejores decisiones las he tomado por AMOR… y hasta el día de hoy, no me arrepiento de nada 😌"
02/11/2022 00:41,@Marianatllz,Ni cuando me dio COVID me sentí tan mal
02/11/2022 00:41,@Rita8374,Lo HORRIBLE que me siento últimamente. Murió el autoestima:(
02/11/2022 00:41,@TR3SSS_,Ahora mismo no se que sentir o pensar.
02/11/2022 00:41,@carrrolinda,"Yo siempre me he sentido la persona más reemplazable del mundo pero hoy con toda las palabras de afirmación que me dijeron me di cuenta que sea como sea dejo una huellita en la gente, que lindo 🧚✨"
02/11/2022 00:41,@aguimichy11,Alguna vez han sentido que se ponen mal por cualquier cosa y se sienten hechos mrdas por nada¿? Pues yo me siento así todos los días.
02/11/2022 00:41,@amg__09,"El vacío que siento ahora es increíble, jamás me había sentido así,que susto, si no tuviera una buena educación emocional quien sabe que estaría pensando."
02/11/2022 00:41,@Macias21A,"no se que sentí al verte jajaj, pero m alegre d verte<3"
02/11/2022 00:41,@Bookstanswiftie,Lo siento pero yo le tengo un odio q su Instagram aesthetic RT @btsetaernaI: nunca más en la re puta vida le voy a perdonar a jungkook haber borrado esto
02/11/2022 00:41,@baettokkie_,veo “EL SALVADOR ” allí Y ME SIENTO REALIZADA RT @joysooyoungpics: [INFO] #OnceUponASmallTown has now entered the Netflix Top 10 in another 17 countries! 💚🎉 Bolivia Brazil Chile Colombia Costa Rica Dominican Republic Ecuador El Salvador Guatemala Honduras Mexico Nicaragua Panama Paraguay Peru Uruguay Venezuela #JOY #조이 #Kdrama #AmorRural
02/11/2022 00:41,@AndreaR29007118,"Pues amigo, DIME COMO BORRO ESTO QUE SIENTO 🎶"
02/11/2022 00:41,@vastislzr,Me haces sentir que soy facil de querer
02/11/2022 00:41,@alexagnzalez__,"siento bn feo q no le puedo contar a nadie , porq tdos lo van a criticar🙁"
02/11/2022 00:41,@skztti,y el sentimiento disminuye lentamente
02/11/2022 00:41,@_claudialejandr,"ver tu foto en tantos altares me pone muy orgullosa x la gran mamá que me tocó y siento bonito mi corazón, hay tanta gente en la que dejaste huella, tanta gente que te amaba, que con ese mismo amor te recuerda, eras luz y ahora desde arriba nos iluminas, mami🤍."
02/11/2022 00:41,@peetite_reveuse,Me siento triste porque se va a terminar el año y lo único que he hecho es lidiar con mis síntomas. Ya olvidé qué se siente vivir sin ellos.
02/11/2022 00:41,@FrentCuestas,Cada día me despierto con menos puntos en mi bolsita. Y eso me asusta. Siento que viene un bajón. No puedo evitar las ganas de llorar.
02/11/2022 00:41,@yazzzps,"Qbonito siento por mis amixes que se están comprometiendo, que tengan el compromiso y la responsabilidad para hacer eso a esta edad, es de admirar pq no cualquiera se atreve ni teniendo 30👀"
02/11/2022 00:41,@Miaaaaalik,Joaquín me hace sentir infiel
02/11/2022 00:41,@G_calderon29,"No niego que soñar es bonito, más cuando el sentimiento continua siendo mutuo 🙏..."
02/11/2022 00:41,@miyakarukio,Chistoso como paso de hacerme sentir como moonlight a rewind
02/11/2022 00:41,@LaraBarraguirre,"no tiene sentido coldplay, que locura hermosa"
02/11/2022 00:41,@vp_rochy,Esto de sentir amor y decepción por la misma persona es algo de locos 😭
02/11/2022 00:41,@pao86mica,creo q es momento de dejarte ir te amo con todo lo q una persona puede llegar a amar pero ya no eres el mismo y m duele mucho porque se q nada cambiará m siento con miedo de que después d esto no m busques que todo lo q vivimos y experimentamos lo olvides en un par de días…
02/11/2022 00:41,@uhuhiamm,la gnte de shtwt es piola y linda pero me da mucha cosita cuando publican fotos siento q se me baja la presión O CUSNDO SE KES INFECTA AY JESUS 😣
02/11/2022 00:41,@monclouman,"El dolor más hp que he sentido en mi vida ha sido por un cálculo renal. Ni siquiera sé cómo describirlo, pero es algo así como un puño en el riñón mezclado con ganas de morirse, llorar y cagar. Gran TikTok. RT @luisalaeloisa: ALTA PIEZA PUBLICITARIA"
02/11/2022 00:41,@Terrycatlover,NOVIEMBRE SIN TI ES SENTIR QUE LA LLUVIA ME DICE LLORANDO QUE TODO ACABO NOVIEMBRE SIN TI ES PEDIRLE A LA LUNA QUE BRILLE EN LA NOCHE DE MI CORAZÓN OTRA VEZ O-O-OOTRA VEEZ... AMIKO LOS EXTRAÑO 😭😭😭😭 LLORO #Straykids #MAMAVOTE
02/11/2022 00:41,@taegylvs_gikoo,Extraño el sentimiento que me provocaba admirar sus lunares
02/11/2022 00:41,@serendiluv,"amikas no sé si estoy malinterpretando las cosas pero yo siento q un niño me está coquetendo ajksjkaks ay no sé, hasta dijo que me iba a dibujarrr mann o sea eso el lenguaje de artistas es bien wowxd he aquí el problema: tiene novia .-. so, espero q solo esté siendo amigable"
02/11/2022 00:41,@KarennRivass,"Que paja sentir tanto amor por alguien y que se caguen, q ni siquiera les importe hacerte mal o destruirte de todas maneras. Mi corazón a partir de hoy se vuelve piedra.."
02/11/2022 00:41,@AurelioFakku,Que mal me siento
02/11/2022 00:41,@ValeriaRoobles,"Creo que tome la decisión más pendeja de mi vida, pero que le hago si no me siento lista?"
02/11/2022 00:41,@taeserenito,"cada vez q m autolesiono y después veo como mi gatita m mirs desde mi cama, quiero llorsr y m siento tan culpable"
02/11/2022 00:41,@Nellyciosa__,"Hoy me enteré del fallecimiento de un amigo desde la secundaria 😓 La mayoría del tiempo no entendemos lo efímera que es la vida y las personas, tal vez la juventud nos hace sentir indestructibles cuando la realidad es que todo es temporal y no sabemos cuando nos toque"
02/11/2022 00:40,@dayismaldonado_,el año pasado tenía mucho ego de pasar el examen de la uni y ahora me siento bien nerviosa aaaaaah qué pasó con ese ego ??!!
02/11/2022 00:40,@minheeinspo,la voncha d tu hermana no vez k por cualkier pelotudez yo siento k m muero avísame mínimo así no m agarra un ataque la puta k t pario
02/11/2022 00:40,@_sweettlou,"perdón no puedo ni sentir lástima por ella, me parece un asco lo que hizo, mintió, ocultó y traicionó a su propio hermano y a todo mundo"
02/11/2022 00:40,@tournesools,Ya me quiero dormir y siento que no acabo nadA
02/11/2022 00:40,@Gerardo_T_R_,"Qpd con lo bien que me hiciste sentir :,)"
02/11/2022 00:40,@Kwon_eddie21,"Pásenme un bolillo pal susto, que sentí bien cerca la eliminación de mi @hiddenmistake_ #LMD5 #LaMasDraga #Hidden"
02/11/2022 00:40,@LuuPelassini,"Siento que estas ganas de llorar inaguantables que tengo últimamente gran parte de los días es por algo que me hizo el click inconscientemente pero todavía no hice consciente porque NO PUEDE SER, me pongo a pensar y no hay NADA ni nadie que me genere tristeza de esta forma"
02/11/2022 00:40,@leydyloxcrx,Será que siento celos
02/11/2022 00:40,@ProEditores,👇 La razón por la que las agujas del reloj giran hacia la derecha en lugar de a la izquierda
02/11/2022 00:40,@isaigarzat,no me tientes a hacerte sentir la persona más miserable
02/11/2022 00:40,@urielpedroza,Pensé que si estaría feliz pero realmente no siento nada
02/11/2022 00:40,@candelachmrro,"son las 5:40, todavía no he dormido tengo una tos de fumadors de ducados y mocos, lo siento pero mañana no voy a primera"
02/11/2022 00:40,@LeHernie,"Lo más gracioso de mi noche creo que fue que estaba hablando con un chico y le pregunté su carrera, y literal me quedo mirando y me dijo: “Estoy en tu clase de los jueves”, ajdjakdjlsjs lo siento"
02/11/2022 00:40,@BlindyChofi,"El amor es extrañamente cruel Crei que sería genial estar enamorada, así fue y así pensé. Así pensé mientras ella estaba Por que cuando no está se siente algo vacío y desesperanzador Me hace sentir como si estuviera en problemas, en un desafío que no puedo cumplir"
02/11/2022 00:40,@luffy_lvs,"Abrazarlo, se debe sentir lindo abrazarlo o recibir un abrazo de él RT @lulokyotani: — ¿qué harías si tuvieras a tu personaje fav al frente tuyo?"
02/11/2022 00:40,@marielquirogaaa,hay días en los q no me siento bonita y hoy fue uno de esos días
02/11/2022 00:40,@sofiwtt,q insuficiente m siento ql
02/11/2022 00:40,@arnulfo_lunaa,NOVIEMBRE SIN TI ES SENTIR QUE LA LLUVIA ME DICE LLORANDO QUE TODO ACABO
02/11/2022 00:40,@OscarOv72658735,nunca tuvo tanto sentido esta canción!!! @Lindacaicedofcb @10yorelirincon @tr3sdecorazon
02/11/2022 00:40,@yulianaaa55,inexplicable lo mal que me siento
02/11/2022 00:40,@AstridMdelC,"Qué pedo, sentí un cambio muy cabron en la vibra que andaba manejando jajajajaj, hasta tuve que llorar mientras me bañaba. Ya suéltate, Astrid. Te estás lastimando 😂"
02/11/2022 00:40,@ErikaMoliner,"Subí una de mis usuales selfies y un vato amigo del ex me contestó bien guarramente. No me había dado cuenta que aún era mi amigo en facebook, sin embargo ahora me siento muy extraña."
02/11/2022 00:40,@robertto_____,Si Dua Lipa fuera una mae no famosa siento que me caería pésimo.
02/11/2022 00:40,@Luisasolanom99,De las cosas más chimbas en la vida es trabajar con gente muy áspera. Hoy me sentí profundamente feliz 💛💛💛
02/11/2022 00:40,@Dani81834423,estoy tan acostumbrado a ver a harry con anillos que cuando no los usa siento que le falta algo JAJAJJAA
02/11/2022 00:40,@rssdza,Creo que he entrado a la etapa cuando las canciones de tus padres comienzan a tomar sentido 😢
02/11/2022 00:40,@Jodarux,"MAAAEE, ya todo tiene sentido, yo SI me caí de la cama cuando estaba chikito, así que se podría decir que si estoy así de idiota por caerme de la cama :P"
02/11/2022 00:40,@Daphneeali,ay we porq siento esto
02/11/2022 00:40,@santiponcini,Pensé que era Melanie Martinez y un random pedofilo real. Hubiera tenido mas sentido y mas coherencia eso RT @PopCrave: Billie Eilish shares photo with boyfriend Jesse Rutherford in their Halloween costumes.
02/11/2022 00:40,@usedtoespos,no tiene sentido q el gordo sea asi de hermoso me podria poner a llorar de solo pensar que no soy la mujer de semejante varón odio vivir
02/11/2022 00:40,@GIRASOL66687546,"No puedo mimir, siento demasiado frío y eso q yo soy muy friolenta😞haber si no m muero de hipotermia:("
02/11/2022 00:40,@Dnval3nc1a,"Escuchar ""Ojitos Lindos"" me hace sentir enamorado."
02/11/2022 00:40,@EmiMaldonadokk,"Me siento tan desilusionada, tan tirada..."
02/11/2022 00:40,@kerrquintero,Siento que literal se me abre la espalda…
02/11/2022 00:40,@MariaJoseCerv,Siento que puedo volar 🌚
02/11/2022 00:40,@fresafresa,me siento tan sola
02/11/2022 00:40,@imsolarium,soy un diez pero me siento mal RT @userhaytam: deja que tu teclado complete la frase “soy un diez pero...”
02/11/2022 00:40,@Antonellaby_,Lo feliz que me hace este video no tiene sentido RT @hrlyvhk: the iconic bottle flip
02/11/2022 00:40,@StardustHoop,"Me gusta que me hagas sentir en casa, pero me gusta más que me hagas sentir orgasmos. 😌"
02/11/2022 00:40,@marisol_2710,Siento que Victoria también tiene voz para esos promocionales o comerciales de TV. Pero como actriz es un 10000 🤤🤌🏻
02/11/2022 00:40,@HeavenRBl,Me siento como la mierda
02/11/2022 00:40,@rouz11677401,"solo quiero hablar contigo cuando estés sobrio y no borracho,lo siento"
02/11/2022 00:40,@iluiigi_,"A veces siento como si me tuviera q alejar de todo el mundo, en este mundo estamos solos me cae"
02/11/2022 00:40,@Castillo17Julie,Siento que el internado está a la vuelta de la esquina 😔
02/11/2022 00:40,@ihurtknees,hoy m comi UN ALFAJOR en la escuela me senti la kas obesa igial mi amiga tkb se comio uno sooo
02/11/2022 00:40,@luanmusicaa,"Cuando termine el ds: ""muchas gracias por invitarme, muy copados todos"" Mañana: ""me sentí muy incomoda con lo que dijeron los chicos"""
02/11/2022 00:40,@laloambriz,"Me da mucho gusto cuando veo que personas con las que salí se casaron o tienen hijos, me hace sentir viejo jajaja pero en verdad me da gusto verlos"
02/11/2022 00:40,@__zetia,Siento que si escribo en mi Twitter se lo toman personal.
02/11/2022 00:40,@Marita60942650,"Atrévete a agradecerle a Dios aunque todo esté oscuro, de eso se trata la fe. Confiar incluso cuando no tiene sentido.🤗"
02/11/2022 00:40,@Francis99688976,"La vida tiene pleno sentido, no es necesario invocar a Dios para darle inicio al universo"
02/11/2022 00:40,@theniallslove,a veces me da vergüenza cuando me preguntan de bts porque me da miedo decir todo lo que siento por ellos y quedar de loca porque ellos nunca lo van a entender...
02/11/2022 00:40,@zoquiapa_,no puedo enviar sentir atracción por ti....
02/11/2022 00:40,@HeyAcosta,"Siento feo pero si es feliz, yo lo soy y me aparto"
02/11/2022 00:40,@flackoWattitude,"Si tengo que mandar para el carajo a todo mundo para poder seleccionar otra vez a gente que me quiera, lo voy a hacer, ya me canse de engañarme pensando que la gente que está en mi vida es la que es, cuando en realidad no lo siento, no merezco eso."
02/11/2022 00:40,@rivasisadoraa,Ya estoy bien estresada por los pías y siento que a todos mis equipos les vale completamente verga
02/11/2022 00:40,@badgalhs_,el mes que viene veo a harry dios que emoción siento que estoy por morir de la emoción
02/11/2022 00:40,@IsabelaM290312,Lo siento pero no confío en nadie.
02/11/2022 00:40,@junobbd1,Suelo ser una roca con todo lo demas pero el siempre me pone en un modo tan vulnerable y me siento tranquila
02/11/2022 00:40,@equis_fer,Siento que esto se volverá algo muy tóxico
02/11/2022 00:40,@alic1710,Ha pasado un buen tiempo y siento que es tiempo … Solo el tiempo me pudo abrir los ojos y ver como hay gente que es tan malagradecida. Es que de verdad dios los crea y ellos se juntan. Pero bueno hay gente que nace para ser original y otros solo para ser la copia barata. 😎
02/11/2022 00:40,@JaredDRD,"Me gustaría correr a decirte todo lo que siento, pero has estado tan frío que siento que ya te aburri"
02/11/2022 00:40,@Fedehzp,"El sábado volví a acompañar a @sole_pastorutti hoy me siento a escribir y describir la emoción desbordada, la de siempre, la de cada encuentro, pero esta con un sabor distinto, con una energía avasallante."
02/11/2022 00:40,@Rodrigo_garza07,porque me haces sentir así
02/11/2022 00:40,@alejaalejo18,Al final si volví a sentir las mariposas en el estómago;)
02/11/2022 00:40,@_GaiaM,No sé porqué siento que eso podría ser para mí 😶
02/11/2022 00:40,@mormunozz,solo quiero sentir sus besos sobre mis labios
02/11/2022 00:40,@minhotvv,"q raro sentir q straykids no suba nada , lit estoy acostumbrada a q llego y reviso mi cel y mil notis de ellos de q por bble, han sacado diez mil skz codes te sacan un álbum nuevo de la nda , mil public de jeongn:vvv"
02/11/2022 00:40,@lencinalu_,Me siento una inútil
